hotel_name,road_addr,hotel_id,region,market,결정 등급,객실수,호텔규모,업태구분명,속성정보,lat,lng
디아크리조트,전남 여수시 돌산읍 돌산로 3169-30,786,전라,국내,미등급,25.0,100개 미만,숙박업(생활),분류,34.701767090343,127.757548305964
KEY WEST,전남 여수시 이순신광장로 139,787,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.73773932787241,127.73949290845304
카펠라 펜션,전남 여수시 돌산읍 돌산로 3138,788,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.70187144534482,127.759912364691
르 파라디 펜션,전남 여수시 망양로 588,789,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.797176343673506,127.75517366367548
여수 슈가브리움,전남 여수시 돌산읍 몰둠벙길 58,790,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.698433,127.755061
CLIFF 39,전남 여수시 망양로 618,791,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7996703963108,127.756783069074
진아리랑 호스텔,전남 여수시 돌산읍 강남2길 6-18,792,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.7221004913397,127.75267371863616
여수 썬힐스파펜션,전남 여수시 돌산읍 신추길 22,793,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.731573383514984,127.75177911456817
히든비치리조트,전남 여수시 돌산읍 마상포길 39-3,794,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.71108375235856,127.7691047139064
베네치아관광호텔,전남 순천시 팔마2길 13,795,전라,국내,2성,60.0,100개 미만,관광호텔업,분류,34.933595301495295,127.51894604829468
에코그라드관광호텔,전남 순천시 백강로 234,796,전라,국내,4성,104.0,200개 미만,관광호텔업,분류,34.9540150758824,127.521696773856
파인힐스관광호텔,전남 순천시 주암면 송광사길 99,797,전라,국내,2성,36.0,100개 미만,관광호텔업,분류,35.03465131087175,127.27219789537146
샤인호텔,전남 순천시 남신월길 4,798,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.95432370676917,127.51913030867098
호텔아이엠,전남 순천시 역전광장1길 6,799,전라,국내,2성,29.0,100개 미만,소형호텔업,분류,34.945428867089305,127.5001908201182
더베이호텔앤풀빌라,전남 순천시 동너리길 170,800,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.9064649358198,127.50452040491304
아트앤스테이,전남 순천시 팔마로 126,801,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.944951640911,127.50181681328
순천만 뜰,전남 순천시 동너리길 118,802,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.904410596738295,127.5036708175807
더 스카이,부산 해운대구 달맞이길 30,803,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.15958657405275,129.1697343615961
호텔캐슬,전남 순천시 상풍길 37,804,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.94778980556843,127.4937462933389
홀리어스관광호텔,전남 나주시 배멧2길 43,805,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.02010571573499,126.79199899133376
호텔코어,전남 나주시 배멧3길 19-13,806,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.020273997874384,126.78613547466917
담양리조트 가족호텔,전남 담양군 금성면 금성산성길 202,807,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.3658967252799,127.025431354334
더케이 지리산 가족호텔,전라남도 구례군 산동면 지리산온천로 317,808,전라,국내,3성,134.0,200개 미만,가족호텔업,분류,35.3219381,127.4618532
고흥 빅토리아 호텔,전남 고흥군 도화면 천마로 2736-29,809,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.4904944635168,127.3530733046791
진송관광호텔,전남 장흥군 장흥읍 동교2길 1,810,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.6777424419297,126.906163629552
해남남도호텔,전남 해남군 해남읍 영빈로 53,811,전라,국내,2성,50.0,100개 미만,관광호텔업,분류,34.5657504037432,126.606107033125
호텔현대 바이 라한 울산,울산 동구 방어진순환도로 875,812,경상,국내,4성,272.0,200개 이상,관광호텔업,분류,35.51962358353386,129.43035111657667
한국호텔영산재,전남 영암군 상호읍 나불외도로 126-17,813,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.783729,126.46324
HOTEL. THE STAR,서울 중구 소공로 119,814,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56469234685201,126.97811069981492
장성 백양호텔,전남 장성군 북하면 백양로 941,815,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.41112824769319,126.8813730019866
은혜가족호텔,전남 장성군 북하면 백양로 1129-14,816,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.42735695098839,126.8772946387949
완도원네스리조트,전남 완도군 완도읍 청해진서로 189-50,817,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.300969145667864,126.73983955091852
쏠비치 호텔 진도,전남 진도군 의신면 송군길 30-40,818,전라,국내,4성,98.0,100개 미만,관광호텔업,분류,34.40071619108958,126.3280006203836
라한호텔 전주,전북 전주시 완산구 기린대로 85,819,전라,국내,4성,195.0,200개 미만,관광호텔업,분류,35.8170099,127.1540822
전주 코아,전북 전주시 완산구 신촌2길 20,820,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.81496570162203,127.1163964872933
호텔한성,전북 전주시 완산구 전주객사5길 43-3,821,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.8199061549787,127.144834016721
화이트관광호텔,전북 전주시 덕진구 전주천동로 501,822,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.8371793613106,127.130972572831
전주 풍남호텔,전북 전주시 완산구 팔달로 212-9,823,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.8216385894266,127.146886598615
전주관광호텔,전북 전주시 완산구 전주객사5길 44-5,824,전라,국내,미등급,46.0,100개 미만,관광호텔,분류,35.82042460090554,127.14539710591272
전주영화호텔,전북 전주시 완산구 전주객사2길 28-27,825,전라,국내,2성,71.0,100개 미만,관광호텔업,분류,35.8184249501118,127.141414263561
로니관광호텔,전북 전주시 완산구 전주객사4길 74-50,826,전라,국내,3성,81.0,100개 미만,관광호텔업,분류,35.820782851048186,127.14427567239674
엔브릿지호텔,전북 전주시 완산구 전주천서로 81,827,전라,국내,2성,32.0,100개 미만,관광호텔업,분류,35.8098903321488,127.15243335834
그랜드힐스턴호텔,전라북도 전주시 완산구 온고을로 211 (효자동3가),828,전라,국내,3성,100.0,200개 미만,관광호텔업,분류,35.8385016,127.10095
호텔오페라21,전북 전주시 덕진구 정언신로 186,829,전라,국내,1성,65.0,100개 미만,관광호텔업,분류,35.8317644691974,127.173737224265
더메이호텔,전북 전주시 덕진구 기린대로 800,830,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.85983144682244,127.09570542867236
나비잠 한옥호텔,전북 전주시 완산구 팔달로 150-17,831,전라,국내,1성,20.0,100개 미만,한국전통호텔업,분류,35.8161523126695,127.148602679796
황실한옥관광호텔,전북 전주시 완산구 은행로 22,832,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.81796170140455,127.15176194714692
늘품호텔,전북 전주시 완산구 기린대로 90,833,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.81726812635797,127.15498399440038
군산 리츠프라자,전북 군산시 한밭안길 30,834,전라,국내,2성,57.0,100개 미만,관광호텔업,분류,35.9583032745577,126.692256388319
베니키아아리울,전북 군산시 가도안1길 45,835,전라,국내,2성,45.0,100개 미만,관광호텔업,분류,35.9463047399309,126.561598560331
베스트웨스턴 군산호텔,전북 군산시 새만금북로 435,836,전라,국내,3성,181.0,200개 미만,관광호텔업,분류,35.9483460297496,126.583902932089
오스카 관광호텔,전북 군산시 소룡1길 55,837,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.97329658297759,126.6766977019628
라마다 군산,전북 군산시 대학로 400,838,전라,국내,4성,137.0,200개 미만,관광호텔업,분류,35.9588723869015,126.689833741078
호텔 은파 팰리스,전북 군산시 은파순환길 20,839,전라,국내,3성,65.0,100개 미만,관광호텔업,분류,35.9540376401391,126.689808526148
익산 그랜드팰리스호텔,전북 익산시 목천로1길 9,840,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.93032373504525,126.94471367954388
웨스턴라이프호텔,전북 익산시 동서로 380,841,전라,국내,4성,155.0,200개 미만,관광호텔업,분류,35.9503452570003,126.97598541619352
정읍 호텔로얄,전북 정읍시 중앙로 170,842,전라,국내,2성,21.0,100개 미만,소형호텔업,분류,35.5645303920708,126.856565641779
스위트호텔남원,전북 남원시 주천면 원천로 217,843,전라,국내,4성,59.0,100개 미만,관광호텔업,분류,35.408054498152346,127.41524037485308
오헤브데이 호텔,전북 남원시 운봉읍 바래봉길 193,844,전라,국내,미등급,77.0,100개 미만,관광호텔,분류,35.433125272001966,127.54753380513236
나봄리조트,전북 무주군 설천면 월곡길 45,845,전라,국내,미등급,미분류,200개 이상,미분류,미분류,35.897156911291965,127.77325499482522
신라스테이 천안,충남 천안시 서북구 동서대로 177,846,충청,국내,3성,305.0,200개 이상,관광호텔업,분류,36.8257450133511,127.143187632607
천안 메트로 호텔,충남 천안시 동남구 대흥로 241-11,847,충청,국내,2성,50.0,100개 미만,관광호텔업,분류,36.810578937115,127.14793793582
천안 티포인트,충남 천안시 서북구 성정공원5로 42,848,충청,국내,3성,51.0,100개 미만,관광호텔업,분류,36.8274897902078,127.142243706373
천안관광호텔,충청남도 천안시 서북구 양지21길 42 (성정동),849,충청,국내,3성,55.0,100개 미만,관광호텔업,분류,36.8123867,127.1402545
보령 머드린,충남 보령시 해수욕장8길 28,850,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.3137543936943,126.51214576425
온양 관광호텔,충남 아산시 온천대로 1459,851,충청,국내,3성,175.0,200개 미만,관광호텔업,분류,36.7832374561376,126.999094816879
온양제일호텔,충남 아산시 온천대로 1462,852,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.7821344937766,126.99964935859292
당진관광호텔,충남 당진시 송악읍 반촌로 192,853,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.9020425905385,126.701410951889
말리호텔앤리조트,충남 태안군 소원면 만리포1길 95,854,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.7868705287949,126.145107264222
롱비치패밀리호텔,충남 태안군 소원면 만리포2길 120,855,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.78463650801954,126.14144754432115
호텔선샤인,대전 동구 동서대로 1700,856,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.3491637285729,127.438530929565
플라밍고호텔,대전 동구 동서대로1683번길 76-7,857,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.3526346014338,127.43586939807
휴앤유관광호텔,대전 서구 한밭대로570번길 29-12,858,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.35694771835058,127.36275984073762
디엠프레스호텔,대전 서구 한밭대로570번길 29-20,859,충청,국내,2성,66.0,100개 미만,관광호텔업,분류,36.3569507281287,127.363252300025
롯데시티호텔대전,대전 유성구 엑스포로123번길 33,860,충청,국내,4성,306.0,200개 이상,관광호텔업,분류,36.3762083761198,127.392666356303
유성호텔,대전 유성구 온천로 9,861,충청,국내,미등급,189.0,200개 미만,관광호텔,분류,36.3563034823053,127.338779743928
호텔인터시티,대전 유성구 온천로 92,862,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.3542612141621,127.347852861397
나봄 S&호텔,대전 유성구 테크노중앙로 69,863,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.4258455466354,127.39327065487
테크노밸리 호텔,대전 유성구 테크노중앙로 57,864,충청,국내,3성,74.0,100개 미만,관광호텔업,분류,36.4263937861367,127.392073550776
JH레전드(베스트웨스턴호텔레전드),대전 유성구 계룡로141번길 21,865,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.35352090244184,127.34592688600824
ICC호텔,대전 유성구 엑스포로123번길 55,866,충청,국내,3성,90.0,100개 미만,관광호텔업,분류,36.3770173212796,127.392677220422
계룡스파텔,대전 유성구 온천로 81,867,충청,국내,3성,143.0,200개 미만,관광호텔업,분류,36.3550740046837,127.348278945769
